Lemma	Word form	Template	POS	Features	Prefix	Suffix	Infix	Stem
ایسی تیسی کرنا	ایسی تیسی کرنا	ur-conj-karna	VERB	VerbForm=Inf;VerbForm=Short		 کرنا		ایسی تیسی
ایسی تیسی کرنا	ایسی تیسی کرنے	ur-conj-karna	VERB	VerbForm=Inf		 کرنے		ایسی تیسی
سدھار	سدھار	ur-noun-c-c	NOUN	Case=Voc;Number=Sing				سدھار
سدھار	سدھاروں	ur-noun-c-c	NOUN	Case=Acc;Number=Plur		وں		سدھار
سدھار	سدھارو	ur-noun-c-c	NOUN	Case=Voc;Number=Plur		و		سدھار
سوداگر	سوداگر	ur-noun-c-c	NOUN	Case=Voc;Number=Sing				سوداگر
سوداگر	سوداگروں	ur-noun-c-c	NOUN	Case=Acc;Number=Plur		وں		سوداگر
سوداگر	سوداگرو	ur-noun-c-c	NOUN	Case=Voc;Number=Plur		و		سوداگر
جھگڑا	جھگڑا	ur-noun-ā-e	NOUN	Case=Nom;Number=Sing		ا		جھگڑ
جھگڑا	جھگڑے	ur-noun-ā-e	NOUN	Case=Voc;Number=Sing		ے		جھگڑ
جھگڑا	جھگڑوں	ur-noun-ā-e	NOUN	Case=Acc;Number=Plur		وں		جھگڑ
جھگڑا	جھگڑو	ur-noun-ā-e	NOUN	Case=Voc;Number=Plur		و		جھگڑ
قیدخانہ	قید خاہہ	ur-noun-ah-e	NOUN	Case=Nom;Number=Sing		ہ		قید خاہ
قیدخانہ	قید خاہے	ur-noun-ah-e	NOUN	Case=Voc;Number=Sing		ے		قید خاہ
قیدخانہ	قید خاہوں	ur-noun-ah-e	NOUN	Case=Acc;Number=Plur		وں		قید خاہ
قیدخانہ	قید خاہو	ur-noun-ah-e	NOUN	Case=Voc;Number=Plur		و		قید خاہ
بند کرنا	بند کرنا	ur-conj	VERB	VerbForm=Inf;VerbForm=Short		نا		بند کر
بند کرنا	بند کرنے	ur-conj	VERB	VerbForm=Inf		نے		بند کر
پہنچنا	پہنچنا	ur-conj	VERB	VerbForm=Inf;VerbForm=Short		نا		پہنچ
پہنچنا	پہنچنے	ur-conj	VERB	VerbForm=Inf		نے		پہنچ
حفاظت	حفاظت	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Sing				حفاظت
حفاظت	حفاظتیں	ur-noun-c-ẽ	NOUN	Case=Nom;Number=Plur		یں		حفاظت
حفاظت	حفاظتوں	ur-noun-c-ẽ	NOUN	Case=Acc;Number=Plur		وں		حفاظت
حفاظت	حفاظتو	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Plur		و		حفاظت
بھکت	بھکت	ur-noun-c-c	NOUN	Case=Voc;Number=Sing				بھکت
بھکت	بھکتوں	ur-noun-c-c	NOUN	Case=Acc;Number=Plur		وں		بھکت
بھکت	بھکتو	ur-noun-c-c	NOUN	Case=Voc;Number=Plur		و		بھکت
فیصلہ	فیصلہ	ur-noun-ah-e	NOUN	Case=Nom;Number=Sing		ہ		فیصل
فیصلہ	فیصلے	ur-noun-ah-e	NOUN	Case=Voc;Number=Sing		ے		فیصل
فیصلہ	فیصلوں	ur-noun-ah-e	NOUN	Case=Acc;Number=Plur		وں		فیصل
فیصلہ	فیصلو	ur-noun-ah-e	NOUN	Case=Voc;Number=Plur		و		فیصل
مارگ	مارگ	ur-noun-c-c	NOUN	Case=Voc;Number=Sing				مارگ
مارگ	مارگوں	ur-noun-c-c	NOUN	Case=Acc;Number=Plur		وں		مارگ
مارگ	مارگو	ur-noun-c-c	NOUN	Case=Voc;Number=Plur		و		مارگ
ہنسا	ہنسا	ur-noun-ā-āẽ	NOUN	Case=Voc;Number=Sing		ا		ہنس
ہنسا	ہنسائیں	ur-noun-ā-āẽ	NOUN	Case=Nom;Number=Plur		ائیں		ہنس
ہنسا	ہنساؤں	ur-noun-ā-āẽ	NOUN	Case=Acc;Number=Plur		اؤں		ہنس
ہنسا	ہنساؤ	ur-noun-ā-āẽ	NOUN	Case=Voc;Number=Plur		اؤ		ہنس
برسات	برسات	ur-noun-c-ẽ	NOUN	Case=Voc;Number=Sing				برسات
برسات	برساتیں	ur-noun-c-ẽ	NOUN	Case=Nom;Number=Plur		یں		برسات
